dataset_id	source_filename	Column_or_Row_Name	Unit	Definition	Column_or_Row_Long_Name	Data_Type	Term_Type	Missing_value_code
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	Ba Std dev.	mg/L	standard deviation of barium measured from mean		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	Ba MDL	mg/L	method detection limit, minimum measured concentration of barium that can be reported with 99% confidence		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	Ca	mg/L	concentration of calcium in sample		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	Ca Std dev.	mg/L	standard deviation of calcium measured from mean		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	Ca MDL	mg/L	method detection limit, minimum measured concentration of calcium that can be reported with 99% confidence		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	Cr	mg/L	concentration of chromium in sample		string		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	Cr Std dev.	mg/L	standard deviation of chromium measured from mean		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	Cr MDL	mg/L	method detection limit, minimum measured concentration of chromium that can be reported with 99% confidence		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	Fe	mg/L	concentration of iron in sample		string		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	Fe Std dev.	mg/L	standard deviation of iron measured from mean		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	Fe MDL	mg/L	method detection limit, minimum measured concentration of iron that can be reported with 99% confidence		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	K	mg/L	concentration of potassium in sample		string		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	K Std dev.	mg/L	standard deviation of potassium measured from mean		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	K MDL	mg/L	method detection limit, minimum measured concentration of potassium that can be reported with 99% confidence		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	Li	mg/L	concentration of lithium in sample		string		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	Li Std dev.	mg/L	standard deviation of lithium measured from mean		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	Li MDL	mg/L	method detection limit, minimum measured concentration of lithium that can be reported with 99% confidence		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	Mg	mg/L	concentration of magnesium in sample		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	Mg Std dev.	mg/L	standard deviation of magnesium measured from mean		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	Mg MDL	mg/L	method detection limit, minimum measured concentration of magnesium that can be reported with 99% confidence		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	Mn	mg/L	concentration of manganese in sample		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	Mn Std dev.	mg/L	standard deviation of manganese measured from mean		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	Mn MDL	mg/L	method detection limit, minimum measured concentration of manganese that can be reported with 99% confidence		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	Na	mg/L	concentration of sodium in sample		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	Na Std dev.	mg/L	standard deviation of sodium measured from mean		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	Na MDL	mg/L	method detection limit, minimum measured concentration of sodium that can be reported with 99% confidence		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	Si	mg/L	concentration of silicon in sample		string		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	Si Std dev.	mg/L	standard deviation of silicon measured from mean		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	Si MDL	mg/L	method detection limit, minimum measured concentration of silicon that can be reported with 99% confidence		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	SiO2	mg/L	concentration of silicon dioxide in sample		string		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	SiO2 Std dev.	mg/L	standard deviation of silicon dioxide measured from mean		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	SiO2 MDL	mg/L	method detection limit, minimum measured concentration of silicon dioxide that can be reported with 99% confidence		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	Sr	mg/L	concentration of strontium in sample		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	Sr Std dev.	mg/L	standard deviation of strontium measured from mean		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	Sr MDL	mg/L	method detection limit, minimum measured concentration of strontium that can be reported with 99% confidence		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	Ti	mg/L	concentration of titanium in sample		string		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	Ti Std dev.	mg/L	standard deviation of titanium measured from mean		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	Ti MDL	mg/L	method detection limit, minimum measured concentration of titanium that can be reported with 99% confidence		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	Zn	mg/L	concentration of zinc in sample		string		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	Zn Std dev.	mg/L	standard deviation of zinc measured from mean		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	Zn MDL	mg/L	method detection limit, minimum measured concentration of zinc that can be reported with 99% confidence		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	Date_Alkalinity_Analyzed	yyyy-mm-dd	date of alkalinity analysis		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	pH	-log[H+]	pH of sample collected		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	Theoretical_Alkalinity	mg/L HCO3-	theoretical alkalinity measurement		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	Alkalinity MDL	mg/L HCO3-	method detection limit, minimum alkalinity that can be reported with 99% confidence		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	Date_TOC_Analyzed	yyyy-mm-dd	date of total organic carbon analysis		string		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	TOC	mg/L	concentration of total organic carbon in sample		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	TOC MDL	mg/L	method detection limit, minimum measured concentration of total organic carbon that can be reported with 99% confidence		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	Date_TIC_Analyzed	yyyy-mm-dd	date of total inorganic carbon analysis		string		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	TIC	mg/L	concentration of total inorganic carbon in sample		string		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	TIC MDL	mg/L	method detection limit, minimum measured concentration of total inorganic carbon that can be reported with 99% confidence		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	Date_DOC_Analyzed	yyyy-mm-dd	date of dissolved organic carbon analysis		string		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	DOC	mg/L	concentration of dissolved organic carbon in sample		string		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	DOC MDL	mg/L	method detection limit, minimum measured concentration of dissolved organic carbon that can be reported with 99% confidence		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	Date_DIC_Analyzed	yyyy-mm-dd	date of dissolved inorganic carbon analysis		string		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	DIC	mg/L	concentration of dissolved inorganic carbon in sample		string		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Rainfall_Simulation_Water_Sample_Analysis_2022_dd.csv	DIC MDL	mg/L	method detection limit, minimum measured concentration of dissolved inorganic carbon that can be reported with 99% confidence		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Post_Rainfall_Simulation_VWC_2022_dd.csv	Sample Name	N/A	name of sample		string		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Post_Rainfall_Simulation_VWC_2022_dd.csv	Sample Depth	cm	depth of sample		integer		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Post_Rainfall_Simulation_VWC_2022_dd.csv	VWC	percentage (%)	volumetric water context		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Post_Rainfall_Simulation_VWC_2022_dd.csv	Period	microseconds	Propagation time in microseconds		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Post_Rainfall_Simulation_VWC_2022_dd.csv	Location	N/A	location of sample		string		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Post_Rainfall_Simulation_VWC_2022_dd.csv	Latitude	decimal degrees	latitude of sample		string		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Post_Rainfall_Simulation_VWC_2022_dd.csv	Longitude	decimal degrees	longitude of sample		string		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Post_Rainfall_Simulation_VWC_2022_dd.csv	Date	yyyy-mm-dd	date of measurement collection		string		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Post_Rainfall_Simulation_VWC_2022_dd.csv	Simulation Number	N/A	number of simulation		integer		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Thaw_Depths_2022_dd.csv	ID	N/A	name of ID		string		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Thaw_Depths_2022_dd.csv	Active_layer_depth	centimeters	thickness of the active layer		integer		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Thaw_Depths_2022_dd.csv	Date	yyyy-mm-dd	date of measurement		string		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Thaw_Depths_2022_dd.csv	Plot	N/A	name of plot		string		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Thaw_Depths_2022_dd.csv	Latitude	decimal degrees	latitude of measurement		float		
ess-dive-2a1f5198a421182-20240422T171122018	KG_Fire_Site_Thaw_Depths_2022_dd.csv	Longitude	decimal degrees	longitude of measurement		float		
ess-dive-cdd6782dd4dd824-20240418T195402576	2023_2024_New_Mexico_iButton_snow_temperatures_dd.csv	iButton	N/A	iButton ID	iButton	String		
ess-dive-cdd6782dd4dd824-20240418T195402576	2023_2024_New_Mexico_iButton_snow_temperatures_dd.csv	Date_Time	yyyy-mm-dd hh:mm	Date and time of measurement	Date_Time	String		
ess-dive-cdd6782dd4dd824-20240418T195402576	2023_2024_New_Mexico_iButton_snow_temperatures_dd.csv	Date	yyyy-mm-dd	Date of measurement	Date	String		
ess-dive-cdd6782dd4dd824-20240418T195402576	2023_2024_New_Mexico_iButton_snow_temperatures_dd.csv	Time	hh:mm	Time of measurement (MST)	Time	String		
ess-dive-cdd6782dd4dd824-20240418T195402576	2023_2024_New_Mexico_iButton_snow_temperatures_dd.csv	Temperature	°C	Temperature measurement recorded on the iButton	Temperature	Float		
ess-dive-cdd6782dd4dd824-20240418T195402576	2023_2024_New_Mexico_iButton_snow_temperatures_dd.csv	depth	cm	Depth of iButton placement (Ground surface or subsurface)	depth	String		
ess-dive-cdd6782dd4dd824-20240418T195402576	2023_2024_New_Mexico_iButton_snow_temperatures_dd.csv	region	N/A	New Mexico	region	String		
ess-dive-cdd6782dd4dd824-20240418T195402576	2023_2024_New_Mexico_iButton_snow_temperatures_dd.csv	locale	N/A	Los Alamos	locale	String		
ess-dive-cdd6782dd4dd824-20240418T195402576	2023_2024_New_Mexico_iButton_snow_temperatures_dd.csv	Site	N/A	Site A or Site B	Site	String		
ess-dive-cdd6782dd4dd824-20240418T195402576	2023_2024_New_Mexico_iButton_snow_temperatures_dd.csv	Pair	N/A	ID of colocated above/below ground iButton	Pair	String		
ess-dive-cdd6782dd4dd824-20240418T195402576	2023_2024_New_Mexico_iButton_snow_temperatures_dd.csv	Latitude	decimal degrees	Location coordinate for site	Latitude	Float		
ess-dive-cdd6782dd4dd824-20240418T195402576	2023_2024_New_Mexico_iButton_snow_temperatures_dd.csv	Longitude	decimal degrees	Location coordinate for site	Longitude	Float		
ess-dive-cdd6782dd4dd824-20240418T195402576	2023_2024_New_Mexico_Site_A_Snow_Depths_dd.csv	Date	yyyy-mm-dd	Date of measurement	Date	String		
ess-dive-cdd6782dd4dd824-20240418T195402576	2023_2024_New_Mexico_Site_A_Snow_Depths_dd.csv	Time	hh:mm	Time of measurement (UTC)	Time	String		
ess-dive-cdd6782dd4dd824-20240418T195402576	2023_2024_New_Mexico_Site_A_Snow_Depths_dd.csv	Snow_depth_at_Stake	inches	Snow Depth measured at the stake (see data documentation)	Snow_depth_at_Stake	Float		
ess-dive-cdd6782dd4dd824-20240418T195402576	2023_2024_New_Mexico_Site_A_Snow_Depths_dd.csv	Snow_depth_at_location_1	inches	Snow Depth measured at location #1 (see data documentation)	Snow_depth_at_location_1	Float		
ess-dive-cdd6782dd4dd824-20240418T195402576	2023_2024_New_Mexico_Site_A_Snow_Depths_dd.csv	Snow_depth_at_location_2	inches	Snow Depth measured at location #2 (see data documentation)	Snow_depth_at_location_2	Float		
ess-dive-cdd6782dd4dd824-20240418T195402576	2023_2024_New_Mexico_Site_A_Snow_Depths_dd.csv	Snow_depth_at_location_3	inches	Snow Depth measured at location #3 (see data documentation)	Snow_depth_at_location_3	Float		
ess-dive-cdd6782dd4dd824-20240418T195402576	2023_2024_New_Mexico_Site_A_Snow_Depths_dd.csv	Snow_depth_at_location_4	inches	Snow Depth measured at location #4 (see data documentation)	Snow_depth_at_location_4	Float		
ess-dive-cdd6782dd4dd824-20240418T195402576	2023_2024_New_Mexico_Site_A_Snow_Depths_dd.csv	Snow_depth_at_location_5	inches	Snow Depth measured at location #5 (see data documentation)	Snow_depth_at_location_5	Float		
ess-dive-cdd6782dd4dd824-20240418T195402576	2023_2024_New_Mexico_Site_A_Snow_Depths_dd.csv	region	N/A	New Mexico	region	String		
ess-dive-cdd6782dd4dd824-20240418T195402576	2023_2024_New_Mexico_Site_A_Snow_Depths_dd.csv	locale	N/A	Los Alamos	locale	String		
